F pVal sigma rank
1431428_a_at 3.23714427305056 0.0235814232765183 0.257630227329041 11575
1431429_a_at 1.83875017310591 0.144133276793073 0.241449968285096 21369
1431433_at 1.46935794909397 0.233098864348811 0.326004075185902 24207
1431436_a_at 1.84682416360196 0.142618689725215 0.261732901771535 21313
1431438_at 2.2818333548987 0.0807048940208406 0.118849454151463 17899
1431444_at 2.41298600593323 0.0680121705205137 0.289812716619347 16862
1431446_at 3.28473776165452 0.0222060953161801 0.22776721078971 11307
1431457_at 1.99099243068474 0.118085935725961 0.278650468344131 20120
1431458_at 2.9993341465855 0.0319014170316871 0.177789422580514 12886
1431461_at 1.95535388574398 0.123728523069124 0.301517800873676 20441
1431462_at 1.55755479295438 0.207959728558453 0.164272971738194 23573
1431463_at 2.88331574444118 0.0370099346983786 0.327534860066564 13606
1431467_at 1.97056346671863 0.121288226191491 0.203208504813582 20305
1431468_at 3.28433025213872 0.0222175114439354 0.155714055633551 11310
1431469_a_at 3.54250864726811 0.0160747888331418 0.221744465981177 10124
1431470_a_at 4.09896641874654 0.00811698709473373 0.191117415733466 8168
1431472_at 1.125582933766 0.360770764171693 0.142974348715972 26457
1431481_at 2.40328636223043 0.0688771832288104 0.245042826603327 16937
1431482_at 3.33887235955104 0.0207423463012662 0.509823889823195 11030
1431485_at 2.23305868821288 0.0860168504742796 0.206092664715607 18289
1431487_at 1.97851054421781 0.120032323836485 0.370269821273917 20219
1431488_at 1.7370130311498 0.16463326714892 0.219864421793496 22184
1431489_at 4.29886707397348 0.00638152202106543 0.220116620637044 7615
1431493_at 4.14809562705347 0.00764915686577182 0.280253318033717 8034
1431494_at 2.66469143129056 0.04905189209889 0.303884307375204 15065
1431496_at 1.71428839418324 0.169589808368924 0.359036639214327 22363
1431500_at 2.06614243234411 0.107016800156694 0.235743480175758 19536
1431502_a_at 1.75081835905151 0.161691782330862 0.166146035920514 22074
1431504_at 2.60114151509019 0.0532587173820882 0.275633947481441 15501
1431506_s_at 6.9797974377083 0.00032500744781552 0.308495422892104 3658
1431507_a_at 6.30940257843984 0.000656224281763445 0.418734641634821 4280
1431510_s_at 9.39546681421125 3.16399017635669e-05 0.545515632358101 2191
1431512_at 4.00120648320723 0.00913902887274173 0.219013553118477 8485
1431516_at 2.06817217423138 0.106732712507943 0.196476805193365 19521
1431518_at 2.17726238748215 0.0925288503948193 0.336191651711746 18706
1431519_at 3.74171852048929 0.0125579762750751 0.288111981103636 9343
1431520_at 4.14226331772041 0.00770318912336055 0.18942629827717 8051
1431523_at 2.1487961657229 0.0960406425662342 0.315962613135098 18916
1431525_at 1.9253514969743 0.128686650387859 0.282932203589006 20687
1431527_at 1.95357145324266 0.124017691661775 0.218688696091772 20459
1431528_at 15.2743960123664 3.03816023690163e-07 0.231934293026091 808
1431530_a_at 15.9309062070526 1.93824446389798e-07 0.367644447973923 734
1431533_at 2.45253319878843 0.0645983444813397 0.253392523584267 16558
1431534_at 0.409224375809948 0.80070420411595 0.191771680980406 29485
1431535_at 2.73594041447639 0.0447384491470615 0.25630928090686 14542
1431536_at 3.79637484211104 0.0117406385211941 0.316200046707484 9152
1431537_at 0.657113783930837 0.625982835976245 0.24442878123625 28750
1431542_at 2.23091414956484 0.0862583668358387 0.187007563433976 18306
1431548_at 1.89195099234229 0.134439198732451 0.243432559941138 20952
1431550_at 0.934241781117882 0.455823618761827 0.153993777498973 27500
1431553_at 3.18011838354514 0.0253463315509431 0.252116356148932 11848
1431560_at 1.22038720228862 0.320366301437198 0.198950609607071 25879
1431561_a_at 1.73796966868124 0.164427755782731 0.235752604314727 22179
1431565_at 2.05203805014662 0.109011947896638 0.154725442995275 19642
1431569_a_at 9.24752649068077 3.61883084812662e-05 0.302348812833536 2251
1431570_at 3.49363440638568 0.0170850689850994 0.215010648065422 10303
1431571_at 1.99679855401531 0.117191323460999 0.425183385422685 20081
1431572_at 1.85751786804189 0.140636896491165 0.249082756404001 21205
1431576_at 2.5433669621018 0.0574036295911513 0.365527594401445 15919
1431579_at 1.60213919866515 0.196262983970241 0.361261868462535 23215
1431580_at 2.34190767691421 0.0746166413690944 0.263063466876421 17405
1431582_at 2.18740967453912 0.0913085705742385 0.16856962815945 18631
1431584_at 1.23115506201603 0.316042887493608 0.206526060475336 25817
1431586_at 0.852630395881792 0.502058028167542 0.169179566852313 27913
1431587_at 1.87969830009982 0.136612908552514 0.165489325673182 21052
1431588_at 1.69814055651562 0.173200321748624 0.232055405311865 22491
1431589_at 1.94655358945568 0.125162780512696 0.20088245967491 20518
1431590_at 1.10132341670412 0.371803783092788 0.173117023069572 26580
1431591_s_at 2.40387420665353 0.0688244419298428 0.200577848264173 16933
1431593_a_at 0.971059983935755 0.436084780982197 0.215078096769718 27317
1431594_at 4.27248964966815 0.00658633804565443 0.183141227017877 7685
1431595_at 1.54788385402787 0.210584064463919 0.435053652032779 23642
1431599_at 2.32085678539758 0.0766951282458644 0.20802733185406 17573
1431604_a_at 1.91889499128102 0.129779235441615 0.135441848121949 20746
1431607_at 2.72239105488291 0.0455276642565018 0.332533647283444 14654
1431608_at 3.38891368463987 0.0194782617840788 0.251529351579259 10778
1431609_a_at 3.06039885262916 0.0295107719448104 0.212375428143163 12513
1431611_a_at 1.26157283089302 0.304113445535732 0.330042538479334 25605
1431613_a_at 2.02644383103063 0.112728120291454 0.195680418426224 19825
1431616_at 0.983478394638371 0.429584342761055 0.193140268562348 27254
1431617_at 1.83709754407219 0.144445246827113 0.207090093250954 21386
1431618_a_at 0.515761623591253 0.724603650451732 0.184132891531354 29226
1431619_a_at 3.36777616011698 0.0200021669542494 0.283099915179764 10893
1431620_at 2.61108408701791 0.0525769146230809 0.313433949758708 15429
1431624_a_at 1.33572381050299 0.276736122987213 0.323021641832922 25109
1431626_at 1.97583282085417 0.1204540361825 0.257104434279244 20248
1431628_at 1.64040755397792 0.186732648404983 0.266579459436163 22942
1431630_a_at 4.41340119903372 0.0055665054389488 0.165094914768302 7322
1431631_at 1.19464684865893 0.330917586514251 0.254024494493191 26048
1431632_at 1.9750628949174 0.120575564731364 0.30935189010537 20260
1431633_x_at 1.61357568423427 0.193366550852295 0.3030883671445 23136
1431635_at 2.24306392800001 0.0848990763676945 0.284461421672901 18202
1431638_at 3.23010757151075 0.023792136173323 0.209314444711075 11610
1431641_at 2.62909996039594 0.0513641788892225 0.204760061469783 15302
1431645_a_at 4.05790062543052 0.00853095134594635 0.321446251731297 8287
1431651_at 0.857086297375065 0.499446073375441 0.164558733225169 27884
1431654_at 2.912188632475 0.0356645192566937 0.230117620408975 13425
1431655_a_at 1.10731379186011 0.369052550477978 0.231888789539912 26555
1431657_at 2.78970333017762 0.0417429129358308 0.318966512394972 14196
1431659_at 2.19714589065326 0.0901529974208741 0.988457482306513 18555
1431660_at 2.21112136884049 0.0885200399679992 0.218028101746679 18443
1431662_at 1.65797859326698 0.18250867409178 0.169717124389156 22800
1431663_a_at 2.25802900542806 0.0832545652914215 0.228004966406178 18083
1431664_at 3.28859634325815 0.0220983005348149 0.286514312304747 11284
1431665_a_at 3.24257714454322 0.0234200602853215 0.820264781305146 11548
1431668_at 2.48126358734364 0.0622282287059897 0.130129555272667 16362
1431672_at 1.98715469593801 0.118681000036714 0.182781920788755 20160
1431673_at 3.1067205116095 0.0278213057473789 0.258085975594024 12256
1431674_at 1.59487934735379 0.198123353658795 0.221270657298957 23285
1431675_a_at 2.03759768698647 0.111093271358871 0.300262022303546 19747
1431676_x_at 1.87405530578141 0.137625706702073 0.23446783791558 21091
1431677_at 3.57296337981848 0.0154768579073319 0.259303400819331 9971
1431678_at 1.36388717143133 0.266948243902281 0.191335944878428 24940
1431679_at 2.81302850466655 0.0405081955008696 0.275381404723026 14051
1431680_a_at 1.9643974462546 0.122271690614046 0.171130383606411 20364
1431681_at 1.83862106883101 0.144157624048192 0.218680955490225 21370
1431682_at 3.07654134101836 0.0289102882148637 0.302877982823102 12425
1431684_at 0.778884566674534 0.546719706032777 0.236101125784352 28255
1431685_at 0.917270690242793 0.465157049010445 0.540422456715752 27592
1431687_at 3.76763763177592 0.0121632277978528 0.489859856588227 9251
1431688_at 1.85831262287366 0.140490703164379 0.231511369441486 21197
1431689_at 0.901430020062152 0.474002380730062 0.167973921920571 27667
1431690_at 1.87575311508543 0.137320205149123 0.275349015536905 21076
1431691_a_at 1.62812863951525 0.189740627970203 0.24607284930253 23041
1431692_a_at 1.70612268062862 0.171406294869807 0.210529119076178 22428
1431693_a_at 2.17626332503849 0.0926498808342128 0.19734729496989 18713
1431694_a_at 2.97659596038155 0.0328419457650489 0.135955886784135 13025
1431695_at 2.26763517084387 0.0822159763524772 0.292547028109092 17999
1431696_at 1.77536188361729 0.156589243351828 0.201238891337024 21886
1431699_at 2.6183408292065 0.0520849384447536 0.260797799304075 15379
1431701_a_at 3.75295957114124 0.0123851603011292 0.234049115455235 9301
1431702_at 2.29830426849377 0.0789871526087535 0.170088346729802 17773
1431703_at 0.207467775230051 0.932505399123612 0.273979584093413 29846
1431704_a_at 0.867229144694407 0.493537998804792 0.152680960962184 27838
1431705_a_at 2.88351672828239 0.0370003906652259 0.263632971169 13605
1431706_at 3.51512034856101 0.0166330363797088 0.279376676202367 10226
1431707_a_at 0.285212735510474 0.885520261712742 0.186014235189883 29748
1431708_a_at 0.467375706183938 0.759206134901803 1.2122129442321 29353
1431709_at 3.05240165563724 0.0298130205494976 0.303449236406405 12564
1431711_a_at 3.75980985635531 0.0122810633466625 0.155370393040674 9277
1431712_a_at 1.92052852127761 0.129501936646692 0.226398372817222 20730
1431713_at 1.67782536166335 0.177849402239197 0.142137797089108 22655
1431714_at 1.34847883841207 0.272262656815546 0.207718090562808 25029
1431716_at 1.48763419077162 0.227662344128211 0.199250598356387 24080
1431718_at 1.41443929712961 0.250185069591183 0.295334330203312 24582
1431719_a_at 2.87682059041472 0.037319736781095 0.210752023575519 13647
1431720_at 3.4099143375538 0.0189718450871085 0.246847531447071 10663
1431721_a_at 3.19045307458318 0.0250166117158407 0.180137782817262 11803
1431722_a_at 0.987522188947011 0.427484704725984 0.226328840899009 27227
1431723_at 1.07942109895926 0.382014083419448 0.433400719079144 26713
1431725_at 3.39194192224472 0.0194043802717636 0.787435563256774 10766
1431726_a_at 1.43795217998663 0.242729753814852 0.222491760540482 24437
1431730_at 1.53850611632742 0.213159188467258 0.23004156433899 23713
1431733_at 1.27675413225872 0.298314041229007 0.160648967819107 25494
1431736_at 1.82246032361441 0.147237642096852 0.328874584183467 21515
1431737_at 3.42536734234528 0.0186079514297936 0.190093724119393 10591
1431738_at 1.42549471918771 0.246653197304658 0.26777342697377 24504
1431740_at 4.06696834806601 0.00843768438028582 0.398099372385988 8252
1431741_a_at 1.90241461181053 0.132610090045466 0.199207431689523 20861
1431742_at 1.66791896555878 0.180160381295189 0.23166739641785 22721
1431743_a_at 0.584594225143586 0.675918289530886 0.166353359226829 29011
1431745_a_at 5.34649637457477 0.00188844118380835 0.497783723095675 5466
1431746_a_at 4.54417668739969 0.00476745053998378 0.168905742012739 6989
1431748_a_at 1.6188906929185 0.192034581994819 0.206587582145294 23099
1431749_a_at 3.39595434012897 0.0193069351133866 0.261355352486054 10740
1431751_a_at 2.03451121795412 0.111543271487323 0.304667544218284 19767
1431752_a_at 3.10057356317926 0.0280396192409195 0.236378068751215 12291
1431753_x_at 2.30665913460965 0.0781300480951604 0.182473743362729 17691
1431754_at 7.23681589789519 0.000249971721622865 0.866846935302708 3445
1431755_a_at 1.7739694693474 0.156874438375157 0.212560206498193 21895
1431756_at 0.361105720919551 0.834502536557582 0.185600364420734 29597
1431757_s_at 1.69184946949401 0.174627193659753 0.246679207276416 22539
1431759_at 3.12517048049991 0.0271765387664783 0.291438552051455 12150
1431760_a_at 5.71580908440293 0.00125042676850877 0.18377047419233 4940
1431761_at 1.30923146736968 0.286245779120098 0.166896370944529 25277
1431763_a_at 1.97254610943102 0.120973680044151 0.175106153278423 20283
1431764_at 1.24317290051001 0.311279873796056 0.318606078894304 25733
1431765_a_at 16.2195504695376 1.59649097075097e-07 0.18600821116781 712
1431766_x_at 13.9613114066643 7.74345802556416e-07 0.163733681591158 994
1431767_at 3.27775317577221 0.0224026082789413 0.354625365999225 11353
1431769_at 3.25198409776284 0.0231433627703504 0.259785583452485 11487
1431771_a_at 2.42385054812965 0.0670563971694559 0.423841775713929 16778
1431772_a_at 8.76099095966088 5.66975187669006e-05 0.216711161263019 2470
1431774_a_at 3.14813592665196 0.026395508866076 0.201694046628497 12025
1431777_a_at 3.49445196636498 0.0170676370933444 0.86123728204682 10299
1431778_at 3.70712147335875 0.0131058000246615 0.348626593328206 9471
1431779_at 1.82544753671679 0.146663461669712 0.204373816908662 21491
1431780_at 2.87187258193952 0.0375575362208546 0.20409880696418 13686
1431781_at 2.3668265422059 0.0722300419634875 0.193482622501567 17219
1431782_s_at 4.25154646976628 0.00675385019205462 0.209587512557805 7733
1431783_at 1.22976070527612 0.316599754617829 0.155789037691058 25824
1431784_a_at 5.26328657889492 0.00207475797024567 0.293511263616489 5607
1431786_s_at 3.47771741835208 0.0174281612591678 0.134522506004939 10367
1431787_at 0.845500163416922 0.506258440043993 0.185579923720847 27942
1431788_at 22.9734958141311 2.90033443301207e-09 0.511144174496637 364
1431790_at 3.80228206507448 0.01165568373539 0.245919170552802 9132
1431791_a_at 0.294025153967823 0.879801259396968 0.166685086517141 29728
1431792_a_at 4.64645171418723 0.00422666469716786 0.66185954892258 6770
1431794_at 1.44436820393401 0.240732110637766 0.229584238993267 24381
1431795_a_at 1.55576912746633 0.208441914413528 0.243968641436152 23583
1431796_at 0.987511894313935 0.427490039300965 0.206341199597319 27230
1431798_a_at 3.19504069946329 0.0248716738706049 0.215904002603787 11785
1431801_at 2.26082958417236 0.0829504106359789 0.344909103084793 18058
1431802_a_at 5.40372476060481 0.00177056223778345 0.57370757472995 5386
1431803_at 2.36237319846832 0.0726507944347785 0.234652680044573 17249
1431804_a_at 1.54851959774743 0.210410574547262 0.412622873856275 23635
1431807_at 4.03548610506591 0.00876614827837779 0.151492487402827 8358
1431808_a_at 2.34473242946336 0.0743421225159158 0.198378611572447 17384
1431812_a_at 5.31395538316148 0.00195912037275855 0.173220191573926 5518
1431813_at 2.54218260809985 0.0574919673858155 0.166267434481042 15933
1431815_a_at 1.69882807921163 0.173045077778402 0.167700165737054 22484
1431818_at 4.328927080581 0.00615620955559691 0.223392809114048 7520
1431820_at 26.0724268680576 6.05666609404035e-10 0.464413501321919 259
1431822_a_at 11.0437727995636 7.56039378729478e-06 0.645490258927079 1614
1431823_at 1.78795037932482 0.154033914351899 0.169143135273306 21792
1431824_at 7.33200614050258 0.000227026794763859 0.141326485204183 3375
1431825_at 1.85620793603914 0.140878184358364 0.34514496330278 21217
1431826_a_at 1.30379845485929 0.288232878431074 0.409418488773504 25318
1431827_a_at 2.01283781344902 0.114755039883714 0.329989198002479 19938
1431828_a_at 6.14719940148439 0.00078096504524879 0.181102666864346 4449
1431829_a_at 2.07462989118823 0.105833899818254 0.476025212726448 19472
1431830_at 7.5628786540556 0.000180121171235186 0.444325182323778 3210
1431832_x_at 3.03790886938471 0.0303689445714696 0.193268386234394 12654
1431838_at 1.7362199189055 0.164803839854432 0.187755281399159 22190
1431839_a_at 1.52910188190887 0.215771902711101 0.184764028759738 23779
